movie_index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
61529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61531,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61664,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
62084,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62095,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62110,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62111,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62117,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62118,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62122,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62180,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62592,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62668,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62687,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62693,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63504,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64394,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66853,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66870,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67371,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67422,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67916,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68082,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68099,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68108,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68124,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
68145,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68485,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68501,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70091,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70428,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71415,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71473,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73170,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
73375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73376,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73401,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
73402,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73411,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
73412,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73425,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73428,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73438,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73444,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73471,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
73473,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73875,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73882,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
74011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74018,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74293,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74387,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74391,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
74537,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74577,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74856,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74858,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74862,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74868,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74871,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74912,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74913,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74930,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74942,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74956,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74962,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
74971,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
74978,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74984,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75268,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75270,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75874,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
75984,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
76016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76018,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76034,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76297,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
76301,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76307,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76313,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
76331,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76335,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76346,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
76351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76353,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76366,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76383,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76515,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76617,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76628,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76629,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76630,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76643,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76647,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77604,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77609,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77619,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77641,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77647,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77653,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77658,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
77663,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77674,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77685,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77744,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
77856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79700,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80488,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80493,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80523,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80530,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80916,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80944,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81100,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83497,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88075,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
88326,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88609,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88678,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
